id_sistema,legalName,altraDenominazione,dataAltraDenominazione,localType,nome,cognome,intestazione,authorizedFrom,existenceRangeFromDate,existenceRangeToDate,dataNascita,dataMorte,placeRole,placeEntry,otherPlaceRole,otherPlaceEntry,professione,legalStatus,tipologiaEnte,history,genere,relazione_complesso,relazione_tema,relazione_bib,rangeIntestazione
sp-103579,Comitato di liberazione nazionale - CLN provinciale di Trento,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Trento, Trento, 1945 - 1946",SIUSA,1945 apr 30,1946 lug,,,Sede,Trento,Sede,Trento,,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,"Nel giugno 1944, in seguito ad un’azione repressiva condotta dalle autorità di polizia nazista tra Arco (Trento), Limone (Trento), Nago (Trento), Riva del Garda (Trento), Rovereto (Trento) e Trento, la struttura clandestina venne pressoché totalmente annientata, e riuscì parzialmente a ricostituirsi solamente a partire dall’autunno.",,ca-599861,Antifascismo e Resistenza,"Il Comitato provinciale di liberazione nazionale di Trento. Inventario dell'archivio e verbali di seduta (1945-1946), a cura di S. BENVENUTI, Trento, Fondazione Museo storico del Trentino, 2010",1945 - 1946
sp-103579,Comitato di liberazione nazionale - CLN provinciale di Trento,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Trento, Trento, 1945 - 1946",SIUSA,1945 apr 30,1946 lug,,,Sede,Trento,Sede,Trento,,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,"Il 30 aprile 1945 iniziò ufficialmente l’attività del Comitato di liberazione nazionale - CLN provinciale di Trento. Al termine delle ostilità intervenne a ricostituire la struttura politico - amministrativa della provincia, prevedendo la costituzione di Comitati di liberazione nazionale - CLN comunali, frazionali e aziendali ed assegnando i principali incarichi pubblici ai rappresentanti dei partiti antifascisti. Il Comitato di liberazione nazionale - CLN provinciale, infatti, ebbe la funzione di ripristinare nel territorio provinciale liberato l'ordine dello Stato ricostituito e quindi di approntare strumenti giuridici per la continuità del governo decentrato a livello provinciale e locale. Fu una sorta di parlamento locale munito di poteri straordinari sia in termini di codificazione di norme sia in termini di governo, che esercitò attraverso la costituzione e il lavoro di una serie di commissioni – ad esempio la Commissione finanziaria o la Commissione giustizia –.",,ca-599861,Antifascismo e Resistenza,"Il Comitato provinciale di liberazione nazionale di Trento. Inventario dell'archivio e verbali di seduta (1945-1946), a cura di S. BENVENUTI, Trento, Fondazione Museo storico del Trentino, 2010",1945 - 1946
sp-103579,Comitato di liberazione nazionale - CLN provinciale di Trento,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Trento, Trento, 1945 - 1946",SIUSA,1945 apr 30,1946 lug,,,Sede,Trento,Sede,Trento,,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Nell'estate 1945 il Comitato di liberazione nazionale - CLN provinciale di Trento costituì il Centro studi per l'autonomia: nel dibattito politico il tema dell'autonomia regionale s'intrecciava con quello sulla separazione dei comuni che erano stati aggregati negli anni del governo fascista.,,ca-599861,Antifascismo e Resistenza,"Il Comitato provinciale di liberazione nazionale di Trento. Inventario dell'archivio e verbali di seduta (1945-1946), a cura di S. BENVENUTI, Trento, Fondazione Museo storico del Trentino, 2010",1945 - 1946
sp-103579,Comitato di liberazione nazionale - CLN provinciale di Trento,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Trento, Trento, 1945 - 1946",SIUSA,1945 apr 30,1946 lug,,,Sede,Trento,Sede,Trento,,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il CLN provinciale cessò di esistere agli inizi del luglio 1946.,,ca-599861,Antifascismo e Resistenza,"Il Comitato provinciale di liberazione nazionale di Trento. Inventario dell'archivio e verbali di seduta (1945-1946), a cura di S. BENVENUTI, Trento, Fondazione Museo storico del Trentino, 2010",1945 - 1946
sp-103579,Comitato di liberazione nazionale - CLN provinciale di Trento,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Trento, Trento, 1945 - 1946",SIUSA,1945 apr 30,1946 lug,,,Sede,Trento,Sede,Trento,,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,"Il 10 settembre 1943 i nazisti occuparono e le province di Bolzano, Trento e Belluno, e parimenti le provincie di Udine, Gorizia, Trieste, Pola, Fiume e Lubiana, che costituirono rispettivamente in Operationszone Alpenvorland - OZAV (Zona d'operazioni delle Prealpi) e in Operationszone Adriatisches Küstenland - OZAK (Zona d'operazioni del Litorale adriatico). Affidati ai Gauleiter del Tirolo e della Carinzia, i due territori vennero di fatto eretti a provincie del Reich e la Repubblica sociale italiana - RSI vi esercitò una sovranità solamente nominale.",,ca-599861,Antifascismo e Resistenza,"Il Comitato provinciale di liberazione nazionale di Trento. Inventario dell'archivio e verbali di seduta (1945-1946), a cura di S. BENVENUTI, Trento, Fondazione Museo storico del Trentino, 2010",1945 - 1946
sp-103579,Comitato di liberazione nazionale - CLN provinciale di Trento,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Trento, Trento, 1945 - 1946",SIUSA,1945 apr 30,1946 lug,,,Sede,Trento,Sede,Trento,,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,"Il 10 settembre 1943 i nazisti occuparono e le province di Bolzano, Trento e Belluno, e parimenti le provincie di Udine, Gorizia, Trieste, Pola, Fiume e Lubiana, che costituirono rispettivamente in Operationszone Alpenvorland - OZAV (Zona d'operazioni delle Prealpi) e in Operationszone Adriatisches Küstenland - OZAK (Zona d'operazioni del Litorale adriatico). Affidati ai Gauleiter del Tirolo e della Carinzia, i due territori vennero di fatto eretti a provincie del Reich e la Repubblica sociale italiana - RSI vi esercitò una sovranità solamente nominale.",,ca-599861,Rete Parri,"Il Comitato provinciale di liberazione nazionale di Trento. Inventario dell'archivio e verbali di seduta (1945-1946), a cura di S. BENVENUTI, Trento, Fondazione Museo storico del Trentino, 2010",1945 - 1946
sp-103580,Comitato di liberazione nazionale - CLN di Levico,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Levico, Levico (Trento), 1945 - 1946",SIUSA,1945 mag,1946,,,Sede,Levico (Trento),Sede,Levico (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Levico (Trento) si costituì il 15 maggio 1945.,,ca-599861,Antifascismo e Resistenza,,1945 - 1946
sp-103580,Comitato di liberazione nazionale - CLN di Levico,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Levico, Levico (Trento), 1945 - 1946",SIUSA,1945 mag,1946,,,Sede,Levico (Trento),Sede,Levico (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Levico (Trento) si costituì il 15 maggio 1945.,,ca-599861,Antifascismo e Resistenza,,1945 - 1946
sp-103580,"Comitato di liberazione nazionale - CLN provinciale di Levico, Levico (Trento), 1945 - 1946",,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Levico, Levico (Trento), 1945 - 1946",SIUSA,1945 mag,1946,,,Sede,Levico (Trento),Sede,Levico (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Levico (Trento) si costituì il 15 maggio 1945.,,ca-599861,Antifascismo e Resistenza,,1945 - 1946
sp-103580,Comitato di liberazione nazionale - CLN di Levico,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Levico, Levico (Trento), 1945 - 1946",SIUSA,1945 mag,1946,,,Sede,Levico (Trento),Sede,Levico (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Levico (Trento) si costituì il 15 maggio 1945.,,ca-599861,Antifascismo e Resistenza,,1945 - 1946
sp-103580,Comitato di liberazione nazionale - CLN di Levico,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Levico, Levico (Trento), 1945 - 1946",SIUSA,1945 mag,1946,,,Sede,Levico (Trento),Sede,Levico (Trento),,pubblico,stato,Il Comitato di liberazione nazionale - CLN di Levico (Trento) si costituì il 15 maggio 1945.,,ca-599861,Antifascismo e Resistenza,,1945 - 1946
sp-103580,Comitato di liberazione nazionale - CLN di Levico,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Levico, Levico (Trento), 1945 - 1946",SIUSA,1945 mag,1946,,,Sede,Levico (Trento),Sede,Levico (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Levico (Trento) si costituì il 15 maggio 1945.,,ca-599861,Antifascismo e Resistenza,,1945 - 1946
sp-103580,Comitato di liberazione nazionale - CLN di Levico,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Levico, Levico (Trento), 1945 - 1946",SIUSA,1945 mag,1946,,,Sede,Levico (Trento),Sede,Levico (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,"Operò attraverso la Commissione affari annonari, la Commissione affari automobilistici, la Commissione affari militari e di amministrazione, la Commissione agricoltura, la Commissione alimentazione, la Commissione epurazione, la Commissione revisione delle imposte, la Commissione ricupero.",,ca-599861,Antifascismo e Resistenza,,1945 - 1946
sp-103580,Comitato di liberazione nazionale - CLN di Levico,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Levico, Levico (Trento), 1945 - 1946",SIUSA,1945 mag,1946,,,Sede,Levico (Trento),Sede,Levico (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,"Nel giugno 1946 venne decretato lo scioglimento dei Comitati di liberazione nazionale - CLN. I Comitati di liberazione nazionale - CLN si trasformarono in Ufficio stralcio, cessarono ogni manifestazione di carattere politico e amministrativo, provvidero alla definizione dei rapporti pendenti di carattere amministrativo e finanziario, infine consegnarono l'archivio al rispettivo Comitato di liberazione nazionale - CLN provinciale.",,ca-599861,Antifascismo e Resistenza,,1945 - 1946
sp-103580,Comitato di liberazione nazionale - CLN di Levico,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Levico, Levico (Trento), 1945 - 1946",SIUSA,1945 mag,1946,,,Sede,Levico (Trento),Sede,Levico (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Levico (Trento) si costituì il 15 maggio 1945.,,ca-599861,Antifascismo e Resistenza,,1945 - 1946
sp-103580,Comitato di liberazione nazionale - CLN di Levico,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Levico, Levico (Trento), 1945 - 1946",SIUSA,1945 mag,1946,,,Sede,Levico (Trento),Sede,Levico (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Levico (Trento) si costituì il 15 maggio 1945.,,ca-599861,Rete Parri,,1945 - 1946
sp-103581,Comitato di liberazione nazionale - CLN di Sanzeno,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Sanzeno, Sanzeno (Trento), 1945",SIUSA,1945 mar 10,1945 lug 10,,,Sede,Sanzeno (Trento),Sede,Sanzeno (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Sanzeno (Trento) si costituì il primo marzo 1945.,,ca-599861,Antifascismo e Resistenza,,1945
sp-103581,Comitato di liberazione nazionale - CLN di Sanzeno,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Sanzeno, Sanzeno (Trento), 1945",SIUSA,1945 mar 10,1945 lug 10,,,Sede,Sanzeno (Trento),Sede,Sanzeno (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Sanzeno (Trento) si costituì il primo marzo 1945.,,ca-599861,Antifascismo e Resistenza,,1945
sp-103581,"Comitato di liberazione nazionale - CLN provinciale di Sanzeno, Sanzeno (Trento), 1945",,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Sanzeno, Sanzeno (Trento), 1945",SIUSA,1945 mar 10,1945 lug 10,,,Sede,Sanzeno (Trento),Sede,Sanzeno (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Sanzeno (Trento) si costituì il primo marzo 1945.,,ca-599861,Antifascismo e Resistenza,,1945
sp-103581,Comitato di liberazione nazionale - CLN di Sanzeno,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Sanzeno, Sanzeno (Trento), 1945",SIUSA,1945 mar 10,1945 lug 10,,,Sede,Sanzeno (Trento),Sede,Sanzeno (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Sanzeno (Trento) si costituì il primo marzo 1945.,,ca-599861,Antifascismo e Resistenza,,1945
sp-103581,Comitato di liberazione nazionale - CLN di Sanzeno,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Sanzeno, Sanzeno (Trento), 1945",SIUSA,1945 mar 10,1945 lug 10,,,Sede,Sanzeno (Trento),Sede,Sanzeno (Trento),,pubblico,stato,Il Comitato di liberazione nazionale - CLN di Sanzeno (Trento) si costituì il primo marzo 1945.,,ca-599861,Antifascismo e Resistenza,,1945
sp-103581,Comitato di liberazione nazionale - CLN di Sanzeno,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Sanzeno, Sanzeno (Trento), 1945",SIUSA,1945 mar 10,1945 lug 10,,,Sede,Sanzeno (Trento),Sede,Sanzeno (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Sanzeno (Trento) si costituì il primo marzo 1945.,,ca-599861,Antifascismo e Resistenza,,1945
sp-103581,Comitato di liberazione nazionale - CLN di Sanzeno,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Sanzeno, Sanzeno (Trento), 1945",SIUSA,1945 mar 10,1945 lug 10,,,Sede,Sanzeno (Trento),Sede,Sanzeno (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Dopo la Liberazione si riunì cinque volte e si sciolse il 10 luglio 1945. Le sue competenze vennero assunte dal Comitato di liberazione nazionale - CLN provinciale di Trento.,,ca-599861,Antifascismo e Resistenza,,1945
sp-103581,Comitato di liberazione nazionale - CLN di Sanzeno,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Sanzeno, Sanzeno (Trento), 1945",SIUSA,1945 mar 10,1945 lug 10,,,Sede,Sanzeno (Trento),Sede,Sanzeno (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Sanzeno (Trento) si costituì il primo marzo 1945.,,ca-599861,Antifascismo e Resistenza,,1945
sp-103581,Comitato di liberazione nazionale - CLN di Sanzeno,,,corporateBody,,,"Comitato di liberazione nazionale - CLN provinciale di Sanzeno, Sanzeno (Trento), 1945",SIUSA,1945 mar 10,1945 lug 10,,,Sede,Sanzeno (Trento),Sede,Sanzeno (Trento),,pubblico,comitato di liberazione nazionale e organizzazione della Resistenza,Il Comitato di liberazione nazionale - CLN di Sanzeno (Trento) si costituì il primo marzo 1945.,,ca-599861,Rete Parri,,1945
